id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
YDcDkbFPczUWL9A1njpQww,toronto-suites-toronto,Toronto Suites,,False,https://www.yelp.com/biz/toronto-suites-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1,hotels,3.0,[],2.0,+14164894611,+1 416-489-4611,1924.3891268764628,43.6915,-79.39474,2 Av Glen Elm,,,Toronto,M4T 1T8,CA,ON,"['2 Av Glen Elm', 'Toronto, ON M4T 1T8', 'Canada']"
NHfpykqduA29EU4ClZBDKw,ode-toronto,Ode,https://s3-media3.fl.yelpcdn.com/bphoto/zUwJDlWjuEcH_brNyaIqlw/o.jpg,False,https://www.yelp.com/biz/ode-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2,hotels,3.0,[],,,,3797.53742996902,43.6493565,-79.4291845,1417 Dundas Street W,,,Toronto,M6J 1Y4,CA,ON,"['1417 Dundas Street W', 'Toronto, ON M6J 1Y4', 'Canada']"
KrA_KCNfTRAj3qgwgh5Y6w,ace-hotel-toronto-toronto,Ace Hotel Toronto,https://s3-media3.fl.yelpcdn.com/bphoto/j9p9AS-hcqRt0fdKXmzifw/o.jpg,False,https://www.yelp.com/biz/ace-hotel-toronto-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,5,hotels,3.5,[],,,,3064.8015631717553,43.6467,-79.39809,51 Camden St,,,Toronto,M5V 1V2,CA,ON,"['51 Camden St', 'Toronto, ON M5V 1V2', 'Canada']"
pP31xhEnnSuGX9Hc133TJg,bond-place-hotel-downtown-toronto-toronto,Bond Place Hotel Downtown Toronto,https://s3-media1.fl.yelpcdn.com/bphoto/fmLlWKoCRI16J56UtdJUgQ/o.jpg,False,https://www.yelp.com/biz/bond-place-hotel-downtown-toronto-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,123,hotels,3.0,[],2.0,+14163626061,+1 416-362-6061,2506.803193588743,43.656,-79.37841,65 Dundas Street E,,,Toronto,M5B 2G8,CA,ON,"['65 Dundas Street E', 'Toronto, ON M5B 2G8', 'Canada']"
eaDc355WqACzzu_CRsd_kg,yonge-suites-toronto,Yonge Suites,https://s3-media1.fl.yelpcdn.com/bphoto/O8lG74Y3TQL9jzR8YJJc_w/o.jpg,False,https://www.yelp.com/biz/yonge-suites-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2,guesthouses,5.0,[],,+14164777000,+1 416-477-7000,2686.2394112631478,43.6535339,-79.3797143,209 Yonge Street,,,Toronto,M5B 1M4,CA,ON,"['209 Yonge Street', 'Toronto, ON M5B 1M4', 'Canada']"
H3JWDqVp_TQGzZ0PgNCFOQ,hotel-delta-chelsea-toronto,Hotel Delta Chelsea,,False,https://www.yelp.com/biz/hotel-delta-chelsea-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,5,bedbreakfast,3.0,[],2.0,,,924.9189908643481,43.6702,-79.3868,,,,Toronto,,CA,ON,"['Toronto, ON', 'Canada']"
j8EeR1pyQeDFLhZYiormNA,canada-suites-toronto-2,Canada Suites,https://s3-media4.fl.yelpcdn.com/bphoto/doJjp0lA5FVh-mt5Xh8dGA/o.jpg,False,https://www.yelp.com/biz/canada-suites-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2,hotels,2.5,[],2.0,+14162232812,+1 416-223-2812,1839.1130221216213,43.659959487894,-79.3853848055005,736 Bay Street,,,Toronto,M5G 2M4,CA,ON,"['736 Bay Street', 'Toronto, ON M5G 2M4', 'Canada']"
W1fPf248xyubhrBqfJ3PrQ,hotel-novotel-toronto-vaughan-vaughan-2,Hotel Novotel Toronto Vaughan,https://s3-media3.fl.yelpcdn.com/bphoto/Ics8IalRTwARBLuk3W8cRQ/o.jpg,False,https://www.yelp.com/biz/hotel-novotel-toronto-vaughan-vaughan-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,23,venues,4.5,[],2.0,+19056600212,+1 905-660-0212,19975.96294680463,43.8217134,-79.5389216,200 Bass Pro Mills Drive,,,Vaughan,L4K 0B9,CA,ON,"['200 Bass Pro Mills Drive', 'Vaughan, ON L4K 0B9', 'Canada']"
mxEXOkK-zji3VfDr1CLFAA,pearson-hotel-and-conference-centre-toronto-airport-toronto-2,Pearson Hotel & Conference Centre Toronto Airport,https://s3-media1.fl.yelpcdn.com/bphoto/GhmQnpQq3Tg_8GRuNlYU_Q/o.jpg,False,https://www.yelp.com/biz/pearson-hotel-and-conference-centre-toronto-airport-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,23,hotels,1.5,[],1.0,+14162426600,+1 416-242-6600,15471.068683221461,43.7003098,-79.5856323,240 Belfield Road,,,Toronto,M9W 1H3,CA,ON,"['240 Belfield Road', 'Toronto, ON M9W 1H3', 'Canada']"
7ihqdQ9gaokyZY4mcRugfw,annex-garden-b-and-b-toronto,Annex Garden B&B,https://s3-media3.fl.yelpcdn.com/bphoto/jaZpFeRlS8SKqXGWI92P5Q/o.jpg,False,https://www.yelp.com/biz/annex-garden-b-and-b-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2,hotels,3.0,[],,+14162581179,+1 416-258-1179,2322.4028781651778,43.6563558726592,-79.4116365232788,445 Euclid Street,,,Toronto,M6G 2T1,CA,ON,"['445 Euclid Street', 'Toronto, ON M6G 2T1', 'Canada']"
V_eEOvRSQSxsf2mbl1P9HA,the-ivy-at-verity-hotel-toronto,The Ivy at Verity Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/5Ptu_kroM2KFEwGh-KWg8A/o.jpg,False,https://www.yelp.com/biz/the-ivy-at-verity-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,7,hotels,4.5,[],3.0,+14163686006,+1 416-368-6006,2949.935566771595,43.65323,-79.37446,111D Queen Street East,,,Toronto,M5C,CA,ON,"['111D Queen Street East', 'Toronto, ON M5C', 'Canada']"
JQRCe4txf9BvBuWwpoYeMw,the-planet-traveler-toronto,The Planet Traveler,https://s3-media2.fl.yelpcdn.com/bphoto/OtRfyA1shRzkf9YlViIJEg/o.jpg,False,https://www.yelp.com/biz/the-planet-traveler-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,39,hotels,4.5,[],,+16473528747,+1 647-352-8747,1984.6513386045558,43.6571307565218,-79.4036488797623,357 College Street,,,Toronto,M5T 1S5,CA,ON,"['357 College Street', 'Toronto, ON M5T 1S5', 'Canada']"
bxJOjSnsRQTUYqraOYQA4w,monte-carlo-inn-vaughan-suites-vaughan,Monte Carlo Inn Vaughan Suites,https://s3-media1.fl.yelpcdn.com/bphoto/DHE4ex2AwWzjgcyUDH-s-Q/o.jpg,False,https://www.yelp.com/biz/monte-carlo-inn-vaughan-suites-vaughan?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,13,venues,2.5,[],3.0,+19057617170,+1 905-761-7170,17628.21122535416,43.7969235,-79.5358581,705 Applewood Crescent,,,Vaughan,L4K 5V7,CA,ON,"['705 Applewood Crescent', 'Vaughan, ON L4K 5V7', 'Canada']"
GjQBLRtmq8cJjekipzJ49g,windsor-arms-hotel-tea-room-toronto-3,Windsor Arms Hotel Tea Room,https://s3-media2.fl.yelpcdn.com/bphoto/41YcX05X2CHe5E8JbiP2vg/o.jpg,False,https://www.yelp.com/biz/windsor-arms-hotel-tea-room-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,209,hotels,2.5,[],3.0,+14169719666,+1 416-971-9666,754.9748807016838,43.6688,-79.39113,18 St Thomas Street,,,Toronto,M5S 3E7,CA,ON,"['18 St Thomas Street', 'Toronto, ON M5S 3E7', 'Canada']"
WuzlbXL7nda3SDFOEWaHZw,holiday-inn-toronto-yorkdale-toronto,Holiday Inn Toronto-Yorkdale,https://s3-media2.fl.yelpcdn.com/bphoto/LzCEBx8KxSfCpcijWYC0Mw/o.jpg,False,https://www.yelp.com/biz/holiday-inn-toronto-yorkdale-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,34,venues,3.0,[],2.0,+14167895161,+1 416-789-5161,7614.969522525209,43.72600507788843,-79.4589046152799,3450 Dufferin Street,,,Toronto,M6A 2V1,CA,ON,"['3450 Dufferin Street', 'Toronto, ON M6A 2V1', 'Canada']"
Kf3Pf0m36S4XK785tgoZEg,crowne-plaza-north-york,Crowne Plaza,,False,https://www.yelp.com/biz/crowne-plaza-north-york?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1,hotels,3.0,[],2.0,+14164460740,+1 416-446-0740,7912.566809648843,43.72498,-79.32748,1250 Eglinton Ave E,,,North York,M3C 1J3,CA,ON,"['1250 Eglinton Ave E', 'North York, ON M3C 1J3', 'Canada']"
JC6X_gYZoP1ME4euN36QRg,intercontinental-toronto-centre-toronto-3,InterContinental Toronto Centre,https://s3-media2.fl.yelpcdn.com/bphoto/jvFb3xTThw-L428E9-us2g/o.jpg,False,https://www.yelp.com/biz/intercontinental-toronto-centre-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,125,hotels,3.5,[],3.0,+14165971400,+1 416-597-1400,3438.089776427196,43.6444699352796,-79.38548397723734,225 Front Street W,,,Toronto,M5V 2X3,CA,ON,"['225 Front Street W', 'Toronto, ON M5V 2X3', 'Canada']"
vERTSGEKBhx9B0aktiEzGA,towneplace-suites-by-marriott-toronto-northeast-markham-markham,TownePlace Suites by Marriott Toronto Northeast/Markham,https://s3-media2.fl.yelpcdn.com/bphoto/4d7xDJn-jqV3qGx6uQQssQ/o.jpg,False,https://www.yelp.com/biz/towneplace-suites-by-marriott-toronto-northeast-markham-markham?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,8,hotels,4.0,[],2.0,+19057520446,+1 905-752-0446,16299.438130869417,43.816658,-79.3485481570778,7095 Woodbine Avenue,,,Markham,L3R 1A3,CA,ON,"['7095 Woodbine Avenue', 'Markham, ON L3R 1A3', 'Canada']"
fOz7RpohSqGKU9Y4ThTrDA,one-king-west-hotel-and-residence-toronto-3,One King West Hotel & Residence,https://s3-media4.fl.yelpcdn.com/bphoto/FNRQC14Elg2Zswwmor1Q7w/o.jpg,False,https://www.yelp.com/biz/one-king-west-hotel-and-residence-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,179,hotels,3.5,[],3.0,+14165488100,+1 416-548-8100,3199.9695712267494,43.648898779938136,-79.37807622526365,1 King Street W,,,Toronto,M5H 1A1,CA,ON,"['1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']"
WE28KsdbS1KX62pRFMORHg,queensway-motel-etobicoke,Queensway Motel,https://s3-media2.fl.yelpcdn.com/bphoto/xBEAdA5xVigzwq1_Qluq7Q/o.jpg,False,https://www.yelp.com/biz/queensway-motel-etobicoke?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hotels,1.0,[],1.0,+14162525821,+1 416-252-5821,9560.695468376,43.62792,-79.49693,638 The Queensway,,,Etobicoke,M8Y 1K5,CA,ON,"['638 The Queensway', 'Etobicoke, ON M8Y 1K5', 'Canada']"
a6FJ9HcERvtGF4PYILF_fA,pantages-hotel-toronto-centre-toronto,Pantages Hotel Toronto Centre,https://s3-media1.fl.yelpcdn.com/bphoto/KNvKjukzMo7kpXV6sL-i1w/o.jpg,False,https://www.yelp.com/biz/pantages-hotel-toronto-centre-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,80,hotels,2.5,[],3.0,+14169455444,+1 416-945-5444,2617.650973032535,43.6545905,-79.3789864,200 Victoria St,,,Toronto,M5B 2R3,CA,ON,"['200 Victoria St', 'Toronto, ON M5B 2R3', 'Canada']"
-8oIw0-YzvYNRydiOPyasw,radisson-hotel-north-york-2,Radisson Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/QaTUaENFOqk2cSOhn4LWow/o.jpg,False,https://www.yelp.com/biz/radisson-hotel-north-york-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,27,hotels,2.0,[],2.0,+14164937000,+1 416-493-7000,12144.682052722324,43.77008,-79.32294,55 Hallcrown Place,,,North York,M2J 4R1,CA,ON,"['55 Hallcrown Place', 'North York, ON M2J 4R1', 'Canada']"
KBWvVlV3Ax1g3jd-P-esIg,pan-pacific-toronto,Pan Pacific,https://s3-media2.fl.yelpcdn.com/bphoto/gCslQENI6JRKoaWDWZTyew/o.jpg,False,https://www.yelp.com/biz/pan-pacific-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,15,hotels,2.0,[],,+14164442511,+1 416-444-2511,9900.077261880204,43.75675889478988,-79.35042387257793,900 York Mills Road,,,Toronto,M3B 3H2,CA,ON,"['900 York Mills Road', 'Toronto, ON M3B 3H2', 'Canada']"
qLNHyLeYRra47zzFA1LBUw,courtyard-toronto-vaughan-toronto-2,Courtyard Toronto Vaughan,https://s3-media4.fl.yelpcdn.com/bphoto/QCCEEAECKNA18AR3nVM5PQ/o.jpg,False,https://www.yelp.com/biz/courtyard-toronto-vaughan-toronto-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,11,hotels,3.0,[],3.0,+19056609938,+1 905-660-9938,16781.83204660789,43.7873959830676,-79.5350919663906,150 Interchange Way,,,Toronto,L4K 5P7,CA,ON,"['150 Interchange Way', 'Toronto, ON L4K 5P7', 'Canada']"
q-rIIOWD9TW5VFHQdCDlQA,isabella-hotel-toronto,Isabella Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/ktGaCq6ieBSSQtVyJoEMLw/o.jpg,False,https://www.yelp.com/biz/isabella-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,18,hotels,2.0,[],2.0,+14169222203,+1 416-922-2203,1732.0956222632676,43.67001,-79.37609,556 Sherbourne Street,,,Toronto,M4X 1L3,CA,ON,"['556 Sherbourne Street', 'Toronto, ON M4X 1L3', 'Canada']"
R6ezlXlUBlfzeI_sJ4xuGQ,roehampton-hotel-toronto,Roehampton Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/u3moREQ9KbYnLn7qeu8Y9Q/o.jpg,False,https://www.yelp.com/biz/roehampton-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,16,hotels,3.0,[],2.0,+14164875101,+1 416-487-5101,3881.2979887218316,43.70889191247101,-79.39055247325605,808 Mount Pleasant Road,,,Toronto,M4P 2L2,CA,ON,"['808 Mount Pleasant Road', 'Toronto, ON M4P 2L2', 'Canada']"
d71iS5TUcsf_F-4yNbdqIA,four-points-by-sheraton-toronto-airport-east-toronto,Four Points by Sheraton Toronto Airport East,https://s3-media4.fl.yelpcdn.com/bphoto/Rk2Uv8tF6wDEG5muoyWmIg/o.jpg,False,https://www.yelp.com/biz/four-points-by-sheraton-toronto-airport-east-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,7,bedbreakfast,3.5,[],,+14162409090,+1 416-240-9090,12953.896812806368,43.7061,-79.55176,2180 Islington Avenue,,,Toronto,M9P 3P1,CA,ON,"['2180 Islington Avenue', 'Toronto, ON M9P 3P1', 'Canada']"
lqagldgZR_GSZejz7xYogQ,soho-house-toronto-toronto,Soho House Toronto,https://s3-media2.fl.yelpcdn.com/bphoto/41vpgzACFdzF0lcK-82p-A/o.jpg,False,https://www.yelp.com/biz/soho-house-toronto-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,35,hotels,4.0,[],,+14165997646,+1 416-599-7646,2937.7445198531645,43.64894171,-79.38648721,192 Adelaide Street West,,,Toronto,M5H 0A4,CA,ON,"['192 Adelaide Street West', 'Toronto, ON M5H 0A4', 'Canada']"
g1Z0WVj6ab9nnObX2VRUYg,the-mizzen-toronto,The Mizzen,https://s3-media2.fl.yelpcdn.com/bphoto/oq7H86JYsejzNm4eG6ljIg/o.jpg,False,https://www.yelp.com/biz/the-mizzen-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,13,hostels,2.5,[],3.0,+14168691600,+1 416-869-1600,4062.67270915258,43.641143447138404,-79.37555207783714,1 Harbour Square,,,Toronto,M5J 1A6,CA,ON,"['1 Harbour Square', 'Toronto, ON M5J 1A6', 'Canada']"
JPakYUY-pQlDA9Pxev49CQ,royal-oak-inn-toronto,Royal Oak Inn,https://s3-media4.fl.yelpcdn.com/bphoto/hrZPAXqDABarGholbbsufg/o.jpg,False,https://www.yelp.com/biz/royal-oak-inn-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hotels,3.5,[],2.0,+14167924921,+1 416-792-4921,2849.8668652338024,43.6590049105924,-79.3683716752878,376 Dundas Street E,,,Toronto,M5A 2A5,CA,ON,"['376 Dundas Street E', 'Toronto, ON M5A 2A5', 'Canada']"
PmUpBmpKB7_XnEvVMyUAtA,avenue-motel-mississauga,Avenue Motel,https://s3-media2.fl.yelpcdn.com/bphoto/ii4UtyGQX-dC8pXJkuN_oA/o.jpg,False,https://www.yelp.com/biz/avenue-motel-mississauga?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,4,venues,1.5,[],2.0,+19052735555,+1 905-273-5555,17532.487005230785,43.602296,-79.590657,1060 Dundas Street E,,,Mississauga,L4Y 2B8,CA,ON,"['1060 Dundas Street E', 'Mississauga, ON L4Y 2B8', 'Canada']"
-zge19VgbAf9FZzVu21vkg,courtyard-by-marriott-toronto-northeast-markham-markham-3,Courtyard by Marriott Toronto Northeast/Markham,https://s3-media1.fl.yelpcdn.com/bphoto/mGssxzFrguyuDQItYI08Ig/o.jpg,False,https://www.yelp.com/biz/courtyard-by-marriott-toronto-northeast-markham-markham-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,22,tea,3.0,[],2.0,+19054740444,+1 905-474-0444,16299.368390271971,43.8166587829857,-79.348556231871,7095 Woodbine Avenue,,,Markham,L3R 1A3,CA,ON,"['7095 Woodbine Avenue', 'Markham, ON L3R 1A3', 'Canada']"
dhjfXg8R-npay_zTWy0GKg,sandman-signature-toronto-airport-hotel-toronto-3,Sandman Signature Toronto Airport Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/i25wVWwv4YjGvKxaM8qv2g/o.jpg,False,https://www.yelp.com/biz/sandman-signature-toronto-airport-hotel-toronto-3?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,25,hotels,3.5,[],2.0,+14167988840,+1 416-798-8840,15675.31657898511,43.6898469,-79.5905604,55 Reading Court,,,Toronto,M9W 7K7,CA,ON,"['55 Reading Court', 'Toronto, ON M9W 7K7', 'Canada']"
vWoBHCst7HEaLEpLorRY_g,homewood-suites-by-hilton-toronto-vaughan-vaughan-4,Homewood Suites by Hilton Toronto Vaughan,https://s3-media2.fl.yelpcdn.com/bphoto/o7GVB8xffgXk00mts8HMdA/o.jpg,False,https://www.yelp.com/biz/homewood-suites-by-hilton-toronto-vaughan-vaughan-4?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,19,venues,4.0,[],2.0,+19057601660,+1 905-760-1660,17947.922414071,43.79867289906013,-79.5391803842285,618 Applewood Crescent,,,Vaughan,L4K 4B4,CA,ON,"['618 Applewood Crescent', 'Vaughan, ON L4K 4B4', 'Canada']"
A0y2VsBNVxNSqqj99HECaA,days-inn-toronto-east-lakeview-toronto,Days Inn Toronto East Lakeview,https://s3-media2.fl.yelpcdn.com/bphoto/TZn4WcB5U4o0x4uMjxkW-g/o.jpg,False,https://www.yelp.com/biz/days-inn-toronto-east-lakeview-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,11,hotels,2.0,[],2.0,+14162618100,+1 416-261-8100,11879.793198985864,43.7012617478542,-79.2538621471552,2151 Kingston Road,,,Toronto,M1N 1T5,CA,ON,"['2151 Kingston Road', 'Toronto, ON M1N 1T5', 'Canada']"
jROFatfaCXZmfGDR2JJZCA,wellesley-manor-revival-boutique-hotel-toronto,Wellesley Manor Revival Boutique Hotel,,False,https://www.yelp.com/biz/wellesley-manor-revival-boutique-hotel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3,hotels,3.0,[],2.0,+14169279820,+1 416-927-9820,1521.682124340331,43.66508,-79.38293,29 Wellesley St E,,,Toronto,M4Y 1G7,CA,ON,"['29 Wellesley St E', 'Toronto, ON M4Y 1G7', 'Canada']"
fJO7rAAd_81a6LAqj5NAmQ,woodbine-hotel-and-suites-toronto,Woodbine Hotel And Suites,https://s3-media1.fl.yelpcdn.com/bphoto/7T8oUiFp2n8p8TNgj2YbaA/o.jpg,False,https://www.yelp.com/biz/woodbine-hotel-and-suites-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,25,venues,2.0,[],2.0,+14167439997,+1 416-743-9997,16225.846503478208,43.7117996,-79.5918884,30 Vice Regent Boulevard,,,Toronto,M9W,CA,ON,"['30 Vice Regent Boulevard', 'Toronto, ON M9W', 'Canada']"
hrAVLB1wC443uGI0B3EVBw,springhill-suites-by-marriott-toronto-vaughan-vaughan-2,SpringHill Suites by Marriott Toronto Vaughan,https://s3-media4.fl.yelpcdn.com/bphoto/BaAh2r6L24MaMuCioQoS4Q/o.jpg,False,https://www.yelp.com/biz/springhill-suites-by-marriott-toronto-vaughan-vaughan-2?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,21,hotels,3.5,[],2.0,+19057609960,+1 905-760-9960,18027.741891397283,43.799354978037,-79.539598331472,612 Applewood Crescent,,,Vaughan,L4K 4B4,CA,ON,"['612 Applewood Crescent', 'Vaughan, ON L4K 4B4', 'Canada']"
MI0b4GygzprUf79urQJE9g,toronto-guest-houses-toronto,Toronto Guest Houses,https://s3-media2.fl.yelpcdn.com/bphoto/wW796wJrquKoLxv3jsldqQ/o.jpg,False,https://www.yelp.com/biz/toronto-guest-houses-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,4,venues,4.5,[],,+16477172139,+1 647-717-2139,1748.061614738056,43.66177,-79.41008,670 Bathurst Street,,,Toronto,M5S 2R3,CA,ON,"['670 Bathurst Street', 'Toronto, ON M5S 2R3', 'Canada']"
TqDcEqQgJCPFHahIHRE-EQ,all-days-hostel-toronto,All Days Hostel,https://s3-media1.fl.yelpcdn.com/bphoto/sTapcDy-gkBOHwAvRKVwGA/o.jpg,False,https://www.yelp.com/biz/all-days-hostel-toronto?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,11,hotels,3.5,[],,+16479552601,+1 647-955-2601,1586.4572204461278,43.6710867,-79.3774462,13 Selby Street,,,Toronto,M4Y 1W3,CA,ON,"['13 Selby Street', 'Toronto, ON M4Y 1W3', 'Canada']"
